"timestamp","bid_price","bid_size","ask_price","ask_size"
8711310959,198300,9,198325,234
8711528768,198275,253,198325,234
8711528788,198275,253,198300,211
8711752846,198275,152,198300,211
8711752848,198275,152,198300,239
8712411590,198275,196,198300,239
8712411608,198275,196,198300,165
8712864885,198300,141,198325,256
8712864959,198300,141,198325,209
8713299762,198300,241,198325,209
8713299799,198300,241,198325,81
8713371034,198300,253,198325,81
8713371062,198300,253,198325,5
8714028132,198300,247,198325,5
8714028187,198300,247,198325,63
8714691136,198300,189,198325,63
8714691157,198300,189,198325,106
8715129105,198300,256,198325,106
8715129118,198300,256,198325,7
8715566335,198325,41,198350,150
8715566385,198325,41,198350,155
8715567983,198300,264,198350,155
8715568000,198300,251,198350,155
8715568020,198300,251,198325,7
8716673345,198300,279,198325,7
8716673355,198300,279,198325,4
8716886427,198325,76,198350,192
8716886465,198325,76,198350,146
8717768045,198325,78,198350,146
8717768053,198325,78,198350,134
8718208732,198350,9,198375,255
8718208755,198350,9,198375,215
8718458943,198325,213,198375,215
8718458945,198325,214,198375,215
8718458954,198325,214,198350,50
8718651770,198325,111,198350,50
8718651780,198325,111,198350,112
8718874706,198300,327,198350,112
8718874730,198300,328,198350,112
8718874743,198300,328,198325,5
8718882532,198300,328,198350,144
8718882540,198300,328,198350,158
8718882544,198300,319,198350,158
8719084645,198300,319,198325,31
8719747080,198300,295,198325,31
8719747091,198300,295,198325,93
8720626506,198300,235,198325,93
8720626514,198300,235,198325,23
8720847285,198300,250,198325,23
8720847298,198300,250,198325,82
8721943932,198300,195,198325,82
8721943946,198300,195,198325,102
8721953188,198275,282,198325,102
8721953193,198275,188,198325,102
8721953196,198275,188,198300,150
8722084923,198275,49,198300,150
8722084925,198275,49,198300,187
8722288360,198275,38,198300,187
8722288372,198275,38,198300,179
8722505496,198275,111,198300,179
8722505524,198275,111,198300,116
8723184231,198250,293,198300,116
8723184266,198250,258,198300,116
8723184282,198250,258,198275,62
8723197959,198250,226,198275,62
8723197966,198250,226,198275,7
8723936880,198250,239,198275,7
8723936894,198250,239,198275,53
8724168386,198250,156,198275,53
8724168393,198250,156,198275,80
8724391480,198250,202,198275,80
8724391488,198250,202,198275,10
8724595023,198275,7,198300,239
8724595074,198275,7,198300,223
8724606979,198250,239,198300,223
8724606985,198250,240,198300,223
8724607002,198250,240,198300,212
8724815278,198250,240,198275,2
8724815308,198250,237,198275,2
8725037589,198275,2,198300,220
8725037605,198275,2,198300,232
8725042373,198275,2,198300,203
8725269224,198250,260,198300,203
8725269254,198250,230,198300,203
8725269267,198250,230,198275,11
8725477737,198250,222,198275,11
8725477778,198250,222,198275,8
8725489254,198275,125,198300,188
8725489284,198275,125,198300,102
8725917416,198275,135,198300,102
8725917460,198275,135,198300,54
8726353493,198275,68,198300,54
8726353499,198275,68,198300,119
8726575656,198250,247,198300,119
8726575678,198250,246,198300,119
8726575691,198250,246,198275,2
8726795386,198250,246,198300,119
8726795414,198250,246,198300,159
8726795428,198250,243,198300,159
8727012188,198275,61,198300,159
8727012261,198275,61,198300,129
8727457028,198275,99,198300,129
8727457034,198275,99,198300,59
8728112624,198275,123,198300,59
8728112631,198275,123,198300,34
8728325641,198275,123,198325,279
8728325641,198275,123,198325,234
8728325642,198275,189,198325,234
8728338788,198275,189,198300,2
8728338793,198275,182,198300,2
8729201230,198275,177,198300,2
8729201264,198275,177,198300,35
8729643142,198275,68,198300,35
8729643195,198275,68,198300,122
8729864670,198250,286,198300,122
8729864710,198250,289,198300,122
8729864742,198250,289,198275,4
8730740653,198250,273,198275,4
8730740661,198250,273,198275,60
8730963718,198250,269,198275,60
8730963726,198250,269,198275,8
8731179400,198250,271,198275,8
8731179415,198250,271,198275,5
8732060250,198250,261,198275,5
8732060259,198250,261,198275,53
8732068059,198250,218,198275,53
8732068066,198250,218,198275,105
8732498960,198225,303,198275,105
8732498997,198225,286,198275,105
8732499014,198225,286,198250,67
8732527368,198225,221,198250,67
8732527374,198225,221,198250,12
8732721253,198225,201,198250,12
8732721267,198225,201,198250,51
8732730752,198225,213,198250,51
8732730780,198225,213,198250,9
8733157122,198250,5,198275,163
8733157170,198250,5,198275,120
8733379566,198225,216,198275,120
8733379571,198225,223,198275,120
8733379588,198225,223,198250,3
8733627874,198250,37,198275,125
8733627926,198250,37,198275,124
8733636303,198250,11,198275,124
8733636310,198250,11,198275,143
8734065145,198250,78,198275,143
8734065159,198250,78,198275,121
8734515182,198250,112,198275,121
8734515184,198250,112,198275,88
8734518443,198250,149,198275,88
8734518445,198250,149,198275,60
8734736251,198250,137,198275,60
8734736256,198250,137,198275,107
8735825643,198250,96,198275,107
8735825653,198250,96,198275,121
8735828476,198250,18,198275,121
8735828511,198250,18,198275,177
8736062647,198250,82,198275,177
8736062668,198250,82,198275,116
8736067143,198250,142,198275,116
8736067150,198250,142,198275,103
8737148194,198225,260,198275,103
8737148230,198225,245,198275,103
8737148248,198225,245,198250,15
8737372858,198250,45,198275,148
8737372893,198250,45,198275,151
8737587902,198250,11,198275,151
8737587939,198250,11,198275,152
8737810065,198225,242,198275,152
8737810100,198225,241,198275,152
8737810161,198225,241,198250,4
8738034464,198250,39,198275,169
8738034487,198250,39,198275,130
8738247689,198225,243,198275,130
8738247735,198225,243,198250,8
8738470890,198225,229,198250,8
8738470919,198225,229,198250,56
8738693024,198225,109,198250,56
8738693033,198225,109,198250,114
8738915017,198200,241,198250,114
8738915041,198200,237,198250,114
8738915054,198200,237,198225,70
8739137762,198200,105,198225,70
8739137789,198200,105,198225,154
8739352313,198200,158,198225,154
8739352357,198200,158,198225,57
8739797802,198200,163,198225,57
8739797813,198200,163,198225,116
8740889703,198200,151,198225,116
8740889734,198200,151,198225,118
8741113527,198200,128,198225,118
8741113570,198200,128,198225,186
8741383223,198200,10,198225,186
8741383255,198200,10,198225,213
8741407325,198200,49,198225,213
8741407332,198200,49,198225,198
8741601571,198225,22,198250,219
8741601585,198225,22,198250,218
8741618594,198225,60,198250,218
8741618611,198225,60,198250,175
8742037631,198200,261,198250,175
8742037632,198200,258,198250,175
8742037639,198200,258,198225,14
8742038031,198200,253,198225,14
8742038036,198200,253,198225,51
8742481264,198200,246,198225,51
8742481287,198200,246,198225,115
8743135894,198200,148,198225,115
8743135926,198200,148,198225,144
8743359868,198200,4,198225,144
8743359916,198200,4,198225,201
8743385676,198175,255,198225,201
8743385680,198175,254,198225,201
8743385696,198175,254,198200,17
8743626668,198175,111,198200,17
8743626720,198175,111,198200,128
8744513619,198150,311,198200,128
8744513644,198150,303,198200,128
8744513663,198150,303,198175,9
8744729691,198150,263,198175,9
8744729725,198150,263,198175,60
8744738962,198150,272,198175,60
8744738973,198150,272,198175,1
8744947850,198150,282,198175,1
8744947871,198150,282,198175,2
8744949111,198150,282,198200,188
8744949134,198150,282,198200,195
8744949210,198150,283,198200,195
8745164446,198150,283,198175,27
8745164499,198150,290,198175,27
8745176964,198175,1,198200,167
8745177007,198175,1,198200,181
8745386826,198175,67,198200,181
8745386893,198175,67,198200,143
8745615992,198175,105,198200,143
8745616023,198175,105,198200,118
8746271034,198175,189,198200,118
8746271062,198175,189,198200,16
8746503620,198175,163,198200,16
8746503626,198175,163,198200,49
8746509225,198200,4,198225,238
8746509227,198200,4,198225,240
8746709294,198200,55,198225,240
8746709298,198200,55,198225,198
8746711553,198200,13,198225,198
8746711560,198200,13,198225,182
8747144433,198175,216,198225,182
8747144465,198175,216,198225,184
8747149591,198200,1,198225,184
8747149614,198200,1,198225,189
8747367825,198175,213,198225,189
8747367861,198175,207,198225,189
8747367879,198175,207,198200,45
8747582074,198175,150,198200,45
8747582116,198175,150,198200,76
8747812324,198175,183,198200,76
8747812366,198175,183,198200,39
8747824175,198175,180,198200,39
8747824183,198175,180,198200,87
8748905727,198175,109,198200,87
8748905737,198175,109,198200,19
8749121977,198175,186,198200,19
8749122020,198175,186,198200,89
8749341357,198175,135,198200,89
8749341391,198175,135,198200,124
8749785243,198150,310,198200,124
8749785261,198150,310,198175,23
8750001715,198175,56,198200,252
8750001732,198175,56,198200,255
8750216864,198175,25,198200,255
8750216902,198175,25,198200,276
8750218982,198175,77,198200,276
8750218992,198175,77,198200,240
8750437788,198175,132,198200,240
8750437791,198175,132,198200,189
8751106364,198175,199,198200,189
8751106372,198175,199,198200,59
8751125145,198200,5,198225,251
8751125158,198200,5,198225,249
8751541707,198175,224,198225,249
8751541742,198175,222,198225,249
8751541758,198175,222,198200,18
8751758814,198175,217,198200,18
8751758891,198175,217,198200,7
8751773102,198175,213,198200,7
8751773178,198175,213,198200,57
8752205610,198175,139,198200,57
8752205651,198175,139,198200,81
8753080749,198175,143,198200,81
8753080764,198175,143,198200,77
8753517561,198200,5,198225,293
8753517615,198200,5,198225,262
8753532446,198175,219,198225,262
8753532454,198175,221,198225,262
8753532466,198175,221,198200,15
8753537125,198200,33,198225,256
8753537132,198200,33,198225,269
8753601597,198200,89,198225,269
8753601638,198200,89,198225,251
8753821863,198200,139,198225,251
8753821870,198200,139,198225,194
8754918878,198175,228,198225,194
8754918914,198175,220,198225,194
8754918933,198175,220,198200,1
8755139859,198175,214,198200,1
8755139894,198175,214,198200,5
8755357049,198200,15,198225,248
8755357098,198200,15,198225,259
8756017992,198200,64,198225,259
8756018034,198200,64,198225,220
8756458941,198200,13,198225,220
8756458953,198200,13,198225,205
8757115711,198200,115,198225,205
8757115718,198200,115,198225,193
8757557812,198200,228,198225,193
8757557855,198200,228,198225,198
8757561738,198225,207,198250,302
8757561756,198225,207,198250,262
8757788912,198225,47,198250,262
8757788930,198225,47,198250,178
8757992973,198225,94,198250,178
8757993013,198225,94,198250,160
8758211812,198225,44,198250,160
8758211843,198225,44,198250,161
8759084966,198200,321,198250,161
8759084967,198200,232,198250,161
8759084970,198200,232,198225,25
8759301789,198200,202,198225,25
8759301803,198200,202,198225,67
8759756008,198200,6,198225,67
8759756035,198200,6,198225,148
8759769110,198200,32,198225,148
8759769132,198200,32,198225,122
8759961759,198200,49,198225,122
8759961767,198200,49,198225,83
8760401632,198200,150,198225,83
8760401639,198200,150,198225,22
8760626684,198225,2,198250,235
8760626705,198225,2,198250,232
8760851745,198200,184,198250,232
8760851748,198200,196,198250,232
8760851756,198200,196,198225,56
8761501361,198225,2,198250,193
8761501369,198225,2,198250,199
8762160593,198225,10,198250,199
8762160601,198225,10,198250,194
8762380719,198225,50,198250,194
8762380748,198225,50,198250,195
8762606458,198200,216,198250,195
8762606493,198200,180,198250,195
8762606511,198200,180,198225,54
8762824371,198225,69,198250,192
8762824419,198225,69,198250,136
8762848211,198200,189,198250,136
8762848224,198200,133,198250,136
8762848231,198200,133,198225,79
8763760655,198200,165,198225,79
8763760661,198200,165,198225,87
8764192452,198200,123,198225,87
8764192479,198200,123,198225,121
8765072273,198200,130,198225,121
8765072423,198200,130,198225,89
8765297352,198200,187,198225,89
8765297362,198200,187,198225,17
8765304567,198200,203,198225,17
8765304580,198200,203,198225,62
8765509624,198225,13,198250,219
8765509674,198225,13,198250,200
8765512247,198225,47,198250,200
8765512259,198225,47,198250,167
8765959990,198225,74,198250,167
8765960032,198225,74,198250,126
8766172747,198225,102,198250,126
8766172789,198225,102,198250,94
8766834492,198225,137,198250,94
8766834494,198225,137,198250,66
8767274654,198250,51,198275,292
8767274662,198250,51,198275,243
8767491439,198250,7,198275,243
8767491453,198250,7,198275,236
8768150075,198225,194,198275,236
8768150098,198225,203,198275,236
8768150110,198225,203,198275,237
8768161004,198225,203,198250,36
8768161014,198225,162,198250,36
8768167417,198250,2,198275,250
8768167431,198250,2,198275,251
8768371828,198250,62,198275,251
8768371867,198250,62,198275,233
8769249845,198225,224,198275,233
8769249848,198225,173,198275,233
8769249860,198225,173,198250,141
8769691982,198225,97,198250,141
8769691997,198225,97,198250,152
8770790360,198225,126,198250,152
8770790398,198225,126,198250,155
8771674061,198225,187,198250,155
8771674094,198225,187,198250,133
8771960491,198250,175,198275,262
8771960526,198250,175,198275,177
8772189391,198250,7,198275,177
8772189402,198250,7,198275,194
8772191500,198225,248,198275,194
8772191516,198225,245,198275,194
8772191535,198225,245,198250,1
8772425102,198225,236,198250,1
8772425137,198225,236,198250,47
8772625023,198225,126,198250,47
8772625034,198225,126,198250,114
8773583831,198225,115,198250,114
8773583842,198225,115,198250,109
8773797223,198225,202,198250,109
8773797244,198225,202,198250,36
8774018283,198250,5,198275,244
8774018289,198250,5,198275,238
8774237354,198250,42,198275,238
8774237376,198250,42,198275,204
8774457440,198250,90,198275,204
8774457477,198250,90,198275,184
8774680438,198250,152,198275,184
8774680451,198250,152,198275,162
8775759111,198250,212,198275,162
8775759126,198250,212,198275,159
8776851843,198250,211,198275,159
8776851882,198250,211,198275,184
8776858293,198250,131,198275,184
8776858353,198250,131,198275,215
8777951905,198250,191,198275,215
